city,companyFullName,companyLabelList,companySize,education,financeStage,firstType,industryField,jobNature,latitude,longitude,positionAdvantage,positionId,positionLables,positionName,salary,workYear
上海,上海轩言网络信息科技有限公司,"['绩效奖金', '专项奖金', '定期体检', '免费晚餐']",50-150人,本科,A轮,产品/需求/项目类,"电子商务,O2O",全职,30.99343,120.993998,晋升空间大,2943690,"['电商', '金融', '云计算', '大数据', '数据挖掘', 'SPSS']",数据分析师,10k-20k,3-5年
北京,北京麒麟合盛科技有限公司,"['技能培训', '节日礼物', '丰富的团建', '扁平管理']",150-500人,硕士,B轮,开发/测试/运维类,移动互联网,全职,39.996,116.480792,"成长空间大,学习",2928330,"['移动互联网', '广告营销', '专家', 'Facebook', 'Admob']",广告数据分析师,15k-30k,5-10年
北京,耀盛投资管理集团有限公司,"['午餐补助', '带薪年假', '绩效奖金']",150-500人,本科,不需要融资,产品/需求/项目类,"金融,移动互联网",全职,39.905543,116.471102,"上升空间,团队氛围,地铁周边,弹性工时",4120477,"['资深', '大数据', '数据挖掘']",数据分析工程师,20k-30k,3-5年
杭州,杭州趣维科技有限公司,"['带薪年假', '年度旅游', '定期体检', '五险一金']",150-500人,本科,B轮,开发/测试/运维类,"移动互联网,文化娱乐",全职,30.272873,120.123836,"六险一金,弹性工时,绩效奖金,发展平台",4013954,"['教育', '视频', '工具软件', '数据挖掘', 'SPSS']",数据分析师,8k-16k,1-3年
深圳,广州依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '岗位晋升']",500-2000人,本科,C轮,开发/测试/运维类,"移动互联网,O2O",全职,22.56354,114.056338,"职位发展,晋升空间,团队氛围好",3782170,"['大数据', '数据挖掘', 'SPSS']",数据分析师,10k-20k,3-5年
上海,上海思华科技股份有限公司,"['节日礼物', '年底双薪', '专项奖金', '股票期权']",150-500人,本科,D轮及以上,开发/测试/运维类,移动互联网,全职,31.20278946,121.60480567,五险一金 商业险 带薪事病假,3053409,"['金融', '数据挖掘', 'SPSS']",大数据分析工程师,8k-15k,1-3年
北京,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",500-2000人,本科,C轮,运营/编辑/客服,"移动互联网,数据服务",全职,39.977067,39.977067,六险一金，免费三餐，租房补贴,3957889,['产品'],商业化资深数据分析师,8k-16k,3-5年
成都,成都数联铭品科技有限公司,"['带薪年假', '绩效奖金', '扁平管理', '定期体检']",150-500人,本科,B轮,开发/测试/运维类,"电子商务,数据服务",全职,30.994233,103.99341,"五险一金,节日礼品,餐费补贴",3865950,"['大数据', '数据挖掘', '行业研究', 'SPSS']",数据分析师（指数）,4k-7k,不限
北京,玖富金科控股集团有限责任公司,"['绩效奖金', '免费班车', '五险一金', '部门旅游']",2000人以上,本科,C轮,产品/需求/项目类,金融,全职,39.996731,116.481135,"15薪,六险一金,免费班车,晋升通道",3719257,"['银行', '电商', 'BI', '可视化', '业务运营']",数据分析师,10k-20k,3-5年
北京,北京麒麟合盛科技有限公司,"['技能培训', '节日礼物', '丰富的团建', '扁平管理']",150-500人,本科,B轮,产品/需求/项目类,移动互联网,全职,39.996,116.480792,"扁平化管理,年底双薪,餐补,房补",3553432,"['数据挖掘', 'SPSS', 'sas']",数据分析师（大数据）,20k-40k,1-3年
杭州,广州依时货拉拉科技有限公司,"['技能培训', '专项奖金', '绩效奖金', '岗位晋升']",500-2000人,本科,C轮,运营/编辑/客服,"移动互联网,O2O",全职,30.306186,120.330693,"做五休二,五险一金,晋升空间大,偏平化管理",3740788,"['数据挖掘', '用户研究']",数据运营（数据分析、Excel）,4k-8k,1-3年
杭州,上海袋虎信息技术有限公司,"['股票期权', '弹性工作', '美女多', '牛人多']",150-500人,大专,A轮,运营/编辑/客服,"移动互联网,医疗健康",全职,30.207361,120.221339,"有大牛,爆发性行业,扁平化",3888476,"['媒体', '资深', '高级', '专员']",数据分析师,8k-16k,1-3年
上海,上海印闪网络科技有限公司,"['弹性工作', '帅哥多', '美女多', '领导好']",50-150人,本科,A轮,开发/测试/运维类,"移动互联网,金融",全职,31.190077,121.425315,"大牛团队,福利多多,期权",3862833,"['专家', '资深', '高级', '数据挖掘']",数据分析师(贷后风控）,15k-30k,1-3年
北京,耀盛投资管理集团有限公司,"['午餐补助', '带薪年假', '绩效奖金']",150-500人,本科,不需要融资,产品/需求/项目类,"金融,移动互联网",全职,39.905543,116.471102,"上升空间,五险一金,弹性工作,地铁周边",4120415,"['金融', '资深', '大数据', '数据挖掘', 'sas']",数据分析师,15k-25k,3-5年
成都,成都尼毕鲁科技股份有限公司,"['技能培训', '节日礼物', '年底双薪', '带薪年假']",150-500人,本科,不需要融资,产品/需求/项目类,"移动互联网,游戏",全职,30.54825,104.069711,"六险一金,发展空间大,导师手把手,工作福利佳",3939335,"['商业', '业务运营', '游戏策划', '数值']",游戏运营专员-数据分析方向,10k-20k,不限
上海,上海即果信息技术有限公司,"['带薪年假', '扁平管理', '国外旅游', '氛围活泼']",50-150人,本科,B轮,产品/需求/项目类,移动互联网,全职,31.30609,121.51018,"产品优秀,团队实力强,氛围自由,福利满满",3402184,"['大数据', '数据挖掘', 'SPSS', 'R']",数据分析师,10k-20k,1-3年
北京,北京快快网络技术有限公司,"['员工福利丰富', '高薪期权', '热门行业', '免费工作餐']",150-500人,本科,B轮,产品/需求/项目类,金融,全职,39.99426,115.99339,"扁平化管理,弹性工时,工作居住证,六险一金",3929830,"['金融', '资深', '大数据', '数据挖掘']",数据分析经理,20k-30k,5-10年
北京,北京秒针信息咨询有限公司,"['节日礼物', '技能培训', '年底双薪', '技术精英众多']",150-500人,本科,D轮及以上,运营,"数据服务,广告营销",全职,39.99724905,116.48001,即将上市平台+众名校大牛,1064711,['广告营销'],数据分析专员,4k-8k,1-3年
深圳,深圳市万普拉斯科技有限公司,"['五险一金', '通讯津贴', '带薪年假', '节日礼物']",500-2000人,本科,未融资,开发/测试/运维类,电子商务,全职,22.99368,113.993578,"股票期权,丰厚年终奖,扁平化管理,多元化氛围",3568870,"['移动互联网', '数据挖掘', '大数据', 'SQL', '数据管理']",ROM数据分析工程师,8k-15k,1-3年
北京,时空幻境（北京）科技有限公司,"['年底双薪', '定期体检', '带薪年假', '绩效奖金']",50-150人,本科,不需要融资,产品/需求/项目类,游戏,全职,39.96037,116.440346,公司前景好 扁平化管理 开放式办公环境,3380129,"['游戏', 'BI', '用户研究']",游戏数据分析,15k-30k,3-5年
上海,彪洋科技（北京）有限公司,"['年底双薪', '带薪年假', '年度旅游', '带薪病假']",150-500人,本科,不需要融资,开发/测试/运维类,"移动互联网,广告营销",全职,0.0,0.0,"七险一金,员工旅游,弹性工作,外企平台",3933852,"['BI', '数据可视化']",高级数据分析师,15k-25k,5-10年
北京,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",500-2000人,本科,C轮,产品/需求/项目类,"移动互联网,数据服务",全职,39.971268,39.971268,六险一金，弹性工作，免费三餐，租房补贴，扁平管理，过亿用户，职业大牛,3908118,[],高级数据分析师,15k-30k,3-5年
北京,北京麒麟合盛科技有限公司,"['技能培训', '节日礼物', '丰富的团建', '扁平管理']",150-500人,本科,B轮,产品/需求/项目类,移动互联网,全职,39.996,116.480792,"六险一金,打车补助,带薪年假,股权激励",4056506,"['业务运营', '统计', 'SPSS']",数据分析专员,8k-15k,1-3年
上海,上海印闪网络科技有限公司,"['弹性工作', '帅哥多', '美女多', '领导好']",50-150人,本科,A轮,运营/编辑/客服,"移动互联网,金融",全职,31.193445,121.431228,"出国旅游,福利好,待遇好,氛围佳",3598670,"['银行', '风控', '统计', 'SPSS', 'sas']",贷后数据分析专员,15k-30k,不限
上海,上海即果信息技术有限公司,"['带薪年假', '扁平管理', '国外旅游', '氛围活泼']",50-150人,本科,B轮,产品/需求/项目类,移动互联网,全职,31.30609,121.51018,"产品优秀,团队实力强,氛围自由,福利满满",3962570,"['大数据', '数据挖掘', 'SPSS', 'R']",数据分析师,10k-20k,1-3年
深圳,深圳市万普拉斯科技有限公司,"['五险一金', '通讯津贴', '带薪年假', '节日礼物']",500-2000人,本科,未融资,运营/编辑/客服,电子商务,全职,22.99368,113.993578,五险一金,2931689,"['电商', '社区', 'seo', 'SEM']",电商数据分析运营专员,7k-14k,1-3年
北京,彪洋科技（北京）有限公司,"['年底双薪', '带薪年假', '年度旅游', '带薪病假']",150-500人,本科,不需要融资,产品/需求/项目类,"移动互联网,广告营销",全职,39.99426,115.99339,"七险一金,年终多薪,弹性工作,带薪假期",4118570,"['高级', '专员', '大数据', '数据挖掘', 'SPSS']",数据分析师,10k-20k,3-5年
上海,上海犇众信息技术有限公司,"['节日礼物', '股票期权', '带薪年假', '年度旅游']",15-50人,大专,天使轮,产品/需求/项目类,移动互联网,全职,31.11196,121.37782,"弹性工作制,商业保险,公司旅游,带薪年假",4095496,"['python', 'C#/C++']",数据分析工程师,15k-20k,1-3年
北京,上海谦问万答吧云计算科技有限公司,"['帅哥多', '美女多', '股票期权', '年底双薪']",150-500人,本科,C轮,开发/测试/运维类,"移动互联网,教育",全职,40.00019,116.488496,福利待遇好 发展空间大,3953319,"['教育', '数据挖掘', '用户研究']",数据分析师,15k-25k,3-5年
北京,北京互连众信科技有限公司,"['带薪年假', '统一午餐', '五险一金', '弹性工作']",150-500人,本科,B轮,运营/编辑/客服,"移动互联网,O2O",全职,39.934299,116.47,"薪资福利,大咖多,自助午餐,七险一金",3427794,"['SQL', 'SPSS', '大数据分析']",数据分析师,8k-15k,1-3年
北京,北京三快在线科技有限公司,"['技能培训', '绩效奖金', '岗位晋升', '领导好']",2000人以上,本科,D轮及以上,产品/需求/项目类,"移动互联网,O2O",全职,40.007096,116.48864,"平台好,发展空间大",3167634,"['旅游', '商业', 'SQL', 'SPSS', 'sas']",高级数据分析师,20k-30k,3-5年
广州,北京熵商科技有限责任公司,[],15-50人,本科,不需要融资,产品/需求/项目类,"移动互联网,数据服务",全职,23.03616,113.37591,"周末双休,节假日福利,六险一金,地铁周边",3791785,"['金融', '信息安全', '大数据']",数据分析师（金融风控模型方向）,8k-15k,不限
广州,广州市诚毅科技软件开发有限公司,"['年终分红', '绩效奖金', '五险一金', '带薪年假']",150-500人,本科,不需要融资,产品/需求/项目类,企业服务,全职,23.08674,113.316586,"扁平管理,专业培训,6险一金,5天7小时",4120297,"['媒体', '大数据', 'BI', '可视化', '商业']",数据分析师,10k-20k,1-3年
深圳,深圳微品致远信息科技有限公司,"['股票期权', '带薪年假', '绩效奖金', '五险一金']",150-500人,大专,C轮,开发/测试/运维类,"移动互联网,电子商务",全职,22.544498,113.945967,带薪年假 定期体检 弹性工作 五险一金,3960691,"['运营', '大数据']",数据分析专员,8k-10k,1-3年
武汉,武汉智领云科技有限公司,"['股票期权', '弹性工作', '绩效奖金', '五险一金']",15-50人,本科,天使轮,开发/测试/运维类,"数据服务,移动互联网",全职,30.457982,114.410564,"大数据分析,数据挖掘,机器学习,人工智能",2716397,"['算法', '机器学习', '深度学习', '数据挖掘']",大数据分析师,10k-20k,3-5年
上海,携程计算机技术（上海）有限公司,"['绩效奖金', '股票期权', '五险一金', '交通补助']",2000人以上,本科,上市公司,开发/测试/运维类,"移动互联网,旅游",全职,31.22061947,121.35631021,弹性工时 旅游福利 海量数据,3081631,"['大数据', '数据挖掘']",数据分析师/挖掘,15k-20k,1-3年
北京,北京字节跳动科技有限公司,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']",500-2000人,本科,C轮,产品/需求/项目类,"移动互联网,数据服务",全职,39.971268,39.971268,六险一金，弹性工作，免费三餐，租房补贴，过亿用户，职业大牛,3899903,[],行业数据分析师,15k-30k,1-3年
北京,北京麒麟合盛科技有限公司,"['技能培训', '节日礼物', '丰富的团建', '扁平管理']",150-500人,不限,B轮,市场与销售,移动互联网,全职,39.99502389,116.47971721,股票期权，团建丰富，扁平管理，五险一金,1447884,"['移动互联网', 'BI']",商业数据分析,15k-30k,1-3年
深圳,深圳市万普拉斯科技有限公司,"['五险一金', '通讯津贴', '带薪年假', '节日礼物']",500-2000人,本科,未融资,运营/编辑/客服,电子商务,全职,22.99368,113.993578,五险一金,3565271,"['电商', '广告营销', '高级', '运营']",电商数据分析师,10k-15k,1-3年
上海,彪洋科技（北京）有限公司,"['年底双薪', '带薪年假', '年度旅游', '带薪病假']",150-500人,本科,不需要融资,开发/测试/运维类,"移动互联网,广告营销",全职,31.211582,121.430956,"七险一金,弹性工作,年底双薪",3463744,"['数据挖掘', 'SPSS']",初级数据分析师,5k-7k,不限
北京,北京互连众信科技有限公司,"['带薪年假', '统一午餐', '五险一金', '弹性工作']",150-500人,本科,B轮,开发/测试/运维类,"移动互联网,O2O",全职,39.934299,116.47,"年底多薪,七险一金,自助午餐",3615419,"['大数据', '数据挖掘']",数据分析（贷后）,10k-20k,3-5年
